ID;Category;Sub-Category-1;Sub-Category-2;Sub-Category-3;
4c8bc3cf-8827-4282-980b-a6316d3f5285;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of knitted other textile materials | ;70% silk;
41f028cb-44da-48bb-8972-5fab5d7ee589;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of knitted other textile materials | other;;
5bab660c-0f5e-4e01-ba4e-9994c1c6e0bc;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of knitted synthetic fibres | ; 23% wool / fine animal hair;
c30b2dd4-34a4-4081-818f-1667318b0d1a;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of knitted synthetic fibres | other;;
e30850cc-97ee-45a0-a7d2-2726b53b39f9;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of knitted wool / fine animal hair;;
ac6a75ed-5ec0-4865-8bf8-d5c3c1773ef5;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven artificial fibres | ; 36% wool / fine animal hair;
042c51e1-5b70-4622-a6cf-41162f4dc104;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven artificial fibres | other;;
61cf9496-9140-4c96-b2d7-ed9fdf471f52;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven cotton | < 10% down - corduroy;;
9f4a18a9-e400-4eb3-a062-c3465f96e4cf;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven cotton | ; 10% down;
cffd5b53-83c0-4d1a-8e08-15c88bab0693;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven cotton | blue denim;;
10a60a20-c501-4443-bdab-56ba51a83461;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven cotton | other;;
a98d10fd-7b05-440d-9cd1-ffbe26695c31;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven other textile materials |  other;;
d19df8ed-8281-4c91-8adc-9c970f0910c4;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven other textile materials | ; 70% silk;
fd7726b7-95ca-4e6d-9392-d4d2f32dd439;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven synthetic fibres | < 10% down ; 36% wool / fine animal hair;
5169cce5-db5f-4ecc-a227-1c3897f88e53;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven synthetic fibres | ; 10% down;
f83aa7ab-25c7-4d03-aa2b-1b0e582292fd;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven synthetic fibres | other;;
5550602a-8ba6-4843-bb64-5764cedc0aac;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven synthetic fibres | other - water resistant;;
de8f1028-948c-43bc-a7ae-f9e23028e216;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers & Breeches of woven wool / fine animal hair;;
a47b3644-8ea7-4164-87f6-ff6bc01159fe;Clothes for Men ; Trousers, Shorts & Jeans ; Trousers, Breeches & Shorts of leather;;
e58cb88a-47e1-451e-b6a2-42a68a4fed87;Clothes for Men ; Tuxedos;;;
9cfce596-8a02-4d13-a806-bebc0cb25091;Clothes for Men ; Tuxedos ; Tuxedos of woven cotton | jackets imported as parts of suits;;
3434b6aa-9604-45d0-94b4-e0a22bd2d58a;Clothes for Men ; Tuxedos ; Tuxedos of woven cotton | trousers imported as parts of suits;;
082787ca-9cfd-4160-865e-11c2b775b4d6;Clothes for Men ; Tuxedos ; Tuxedos of woven wool;;
1b781154-5881-4c7f-a596-ea45ec142b89;Clothes for Men ; Underwear;;;
11b2314a-f9e4-4295-9caa-40a0f7798623;Clothes for Men ; Underwear ; Thermal Undershirts  of ; 70% silk;
b885ee10-5037-448a-ab7f-6144c0c91295;Clothes for Men ; Underwear ; Thermal Undershirts of cotton;;
432de605-3eb8-4d9d-b819-053d9799324f;Clothes for Men ; Underwear ; Thermal Undershirts of man-made fibres;;
a90d5542-fe54-4b2a-9fdd-a912352c33ff;Clothes for Men ; Underwear ; Thermal Undershirts of other textile materials;;
1ba7a8b9-2732-4c73-b6f2-9ce202508ea7;Clothes for Men ; Underwear ; Thermal Undershirts of wool with long sleeves;;
42c723eb-ee68-4801-8bae-6f0aec68b346;Clothes for Men ; Underwear ; Underpants & Briefs of knitted cotton;;
c7c358da-1d52-4593-b562-cafbe4eb4087;Clothes for Men ; Underwear ; Underpants & Briefs of knitted man-made fibres;;
cb76b6ab-1543-4e44-994f-1bbbca920b4c;Clothes for Men ; Underwear ; Underpants & Briefs of knitted other textile materials | ; 70% silk;
a0803126-9c4d-41ea-b281-47b3f1e6cb18;Clothes for Men ; Underwear ; Underpants & Briefs of knitted other textile materials | other;;
b7f06341-0d17-4542-8f9f-27f2b34c93f8;Clothes for Men ; Underwear ; Underpants & Briefs of woven cotton;;
38caa707-5a17-4c90-8f44-2ec75ef437d4;Clothes for Men ; Underwear ; Underpants & Briefs of woven man-made fibres;;
505f5649-6118-40ba-a738-d2302da3ef65;Clothes for Men ; Underwear ; Underpants & Briefs of woven other textile materials | ; 70% silk;
d1b30e47-6ed5-465e-ae5f-2a5ac820c4ea;Clothes for Men ; Underwear ; Underpants & Briefs of woven other textile materials | other;;
51d704a3-fbb1-4d19-a1f9-99ae0ec3ed4e;Clothes for Men ; Used & Worn Clothing;;;
af00af2c-4c7e-472a-a104-5123f5d56271;Clothes for Men ; Used & Worn Clothing ; Used & Worn Clothing;;
16bfa4c5-0e00-47b1-afec-9e9765382e77;Clothes for Women;;;;
416dfa5e-cba8-484d-8b05-0899d5ede4f2;Clothes for Women ; Body Shapers;;;
abd4d03d-cc20-45e7-8457-65061c4a9dcb;Clothes for Women ; Body Shapers ; Corsets & Corselettes of cotton;;
519313db-53c7-4a35-9e3d-7fb8e524ecd6;Clothes for Women ; Body Shapers ; Corsets & Corselettes of man-made fibres;;
7092b3ca-261d-40f8-94e1-027d62300f59;Clothes for Women ; Body Shapers ; Corsets & Corselettes of other materials;;
b77f5605-4505-4a50-854f-ea5df3a4dc59;Clothes for Women ; Body Shapers ; Girdles & Panty Girdles of cotton;;
3405dd74-6418-4687-a8f8-42e31eba355b;Clothes for Women ; Body Shapers ; Girdles & Panty Girdles of man-made fibers;;
ba212d9d-aa16-4919-8a50-9b6874db9b60;Clothes for Women ; Body Shapers ; Girdles & Panty Girdles of other materials;;
e68f7d42-c725-4c3c-8373-c4504bf67858;Clothes for Women ; Body Shapers ; Other Body Shapers ;70% silk;
d745168c-c079-4c1c-869e-f82cbe2776d0;Clothes for Women ; Body Shapers ; Other Body Shapers of cotton or cotton & rubber/plastic;;
557f92e8-7595-4497-aeb2-8362ef84142c;Clothes for Women ; Body Shapers ; Other Body Shapers of man-made fibres or man-made fibres & rubber/plastic;;
3c08cb8c-2f02-437d-a8cb-68592c66eb8e;Clothes for Women ; Body Shapers ; Other Body Shapers of other materials;;
e620a99b-8fa4-48d9-a316-427f77f2d7fb;Clothes for Women ; Body Shapers ; Other Body Shapers of wool or wool & rubber/plastic;;
02d2cd05-536e-45d5-bf95-8bcb8adc7374;Clothes for Women ; Dresses;;;
dfcef39f-4c3d-4514-9fb1-b881a92cd616;Clothes for Women ; Dresses ; Dresses of knitted artificial fibres | ; 23% wool / fine animal hair;
328dc4e3-632a-4676-95cb-b53665d458e2;Clothes for Women ; Dresses ; Dresses of knitted artificial fibres | other;;
9f3ee412-ac4c-4251-ad95-e203fdffc703;Clothes for Women ; Dresses ; Dresses of knitted cotton;;
e1437d2e-b452-43da-bcbd-e7c142cda31a;Clothes for Women ; Dresses ; Dresses of knitted other textile materials | ; 70% silk;
33592c87-9cd3-45f3-93a2-ac7425036273;Clothes for Women ; Dresses ; Dresses of knitted other textile materials | other;;
82c06149-d08e-48a3-9ffb-11c18092e5e9;Clothes for Women ; Dresses ; Dresses of knitted synthetic fibres | ; 23% wool / fine animal hair;
efacb124-8bb4-49f3-8367-5f572070c583;Clothes for Women ; Dresses ; Dresses of knitted synthetic fibres | other;;
77dd940c-a097-45b4-8d7d-8b6d9fa95c34;Clothes for Women ; Dresses ; Dresses of knitted wool / fine animal hair;;
2d4975dc-9091-4177-ba61-fa68440fab35;Clothes for Women ; Dresses ; Dresses of leather | other leather;;
1fca58b8-c9a4-43ca-b047-5e1ee5949957;Clothes for Women ; Dresses ; Dresses of leather | reptile leather;;
08d3dea0-af5d-4cd4-80c9-21d09636903a;Clothes for Women ; Dresses ; Dresses of plastic;;
58089ffb-f573-406f-ba39-5ee1e723a082;Clothes for Women ; Dresses ; Dresses of rubber;;
d9bd7b46-2276-4d49-a2b4-22bd4179be96;Clothes for Women ; Dresses ; Dresses of woven artificial fibres | ; 36% wool / fine animal hair;
e1e73cf5-a367-4178-8b5c-259556b62b56;Clothes for Women ; Dresses ; Dresses of woven artificial fibres | other;;
548c8639-9b68-456b-bdfc-b8ab09bdf065;Clothes for Women ; Dresses ; Dresses of woven cotton | ; 36% flax fibres;
89f68a60-4ec1-48c6-a4cb-fa402c2c900a;Clothes for Women ; Dresses ; Dresses of woven cotton | corduroy;;
8d6195f7-f072-4569-a3b9-82b8c81cf293;Clothes for Women ; Dresses ; Dresses of woven cotton | other;;
3a0f27ad-854d-4c62-a06a-12d5fbb5b552;Clothes for Women ; Dresses ; Dresses of woven other textile materials;;
6019040c-5c5d-4d9f-ad36-b9068fb8fc7c;Clothes for Women ; Dresses ; Dresses of woven silk < 70% silk;;
09ef617b-0498-4704-b2d7-f02a9148545d;Clothes for Women ; Dresses ; Dresses of woven silk ; 70% silk;
16e699c3-9f9a-4ffd-88bb-bc953b7f104d;Clothes for Women ; Dresses ; Dresses of woven synthetic fibres | ; 30% silk;
1b85550e-335d-46e8-bd41-86ded8309d3a;Clothes for Women ; Dresses ; Dresses of woven synthetic fibres | ; 36% wool / fine animal hair;
ba5046ff-4b5c-42a2-a58c-f7525cbf9337;Clothes for Women ; Dresses ; Dresses of woven synthetic fibres | other;;
5f1660a2-5524-407f-806c-11a9223fd72e;Clothes for Women ; Dresses ; Dresses of woven wool / fine animal hair | ; 30% silk;
705da1c3-1c10-42a3-a65d-1608fec41e17;Clothes for Women ; Dresses ; Dresses of woven wool / fine animal hair | other;;
d154b97a-5f30-4496-90ad-b1120aa0ea50;Clothes for Women ; Lingerie;;;
43ef7fbd-4d23-442c-9dd4-677eb0f78281;Clothes for Women ; Lingerie ; Brassiere & Panty Sets | lace / net / embroidery - of cotton;;
3e6274e6-ec7c-4681-acfd-f0a6164305fb;Clothes for Women ; Lingerie ; Brassiere & Panty Sets | lace / net / embroidery - of man-made fibres;;
06ccf471-2893-44f8-91cb-c0596db67d95;Clothes for Women ; Lingerie ; Brassiere & Panty Sets | lace / net / embroidery - of other textile materials;;
0eee275a-bc8c-44c7-8ab0-d62ec9f368b3;Clothes for Women ; Lingerie ; Brassiere & Panty Sets | lace / net / embroidery ; 70% silk;
2610578f-57d5-49ad-a0cd-8ec231af6f00;Clothes for Women ; Lingerie ; Brassiere & Panty Sets | other - of cotton;;
e3f4101a-ebad-494c-89b8-a00f12c824e1;Clothes for Women ; Lingerie ; Brassiere & Panty Sets | other - of man-made fibres;;
121f9e3d-ac41-41b3-8580-c05f597ec887;Clothes for Women ; Lingerie ; Brassiere & Panty Sets | other - of other textile materials;;
fbcf2b77-25b4-4388-82aa-2716d7ac0021;Clothes for Women ; Lingerie ; Brassiere & Panty Sets | other ; 70% silk;
c458116b-a147-4825-9cb0-c0015d1fc2db;Clothes for Women ; Lingerie ; Brassiere Straps;;
38760aaf-5dc2-43e3-ae01-a03f95b400c3;Clothes for Women ; Lingerie ; Brassieres | lace / net / embroidery -  of other textile materials;;
b91dc6b1-8cf2-4f2d-a46d-1ea07b242379;Clothes for Women ; Lingerie ; Brassieres | lace / net / embroidery - of cotton;;
8055c361-c964-43e6-a3d0-db4cef0c0f58;Clothes for Women ; Lingerie ; Brassieres | lace / net / embroidery - of man-made fibres;;
02467140-9cf5-42aa-8bae-55782e4ec826;Clothes for Women ; Lingerie ; Brassieres | lace / net / embroidery ; 70% silk;
e2344f70-d23a-49c7-a277-10dc19d9dffb;Clothes for Women ; Lingerie ; Brassieres | other - of cotton;;
5bc3adc5-7036-44c0-9a6a-de7ae40bdc12;Clothes for Women ; Lingerie ; Brassieres | other - of man-made fibres;;
472cacde-4bd6-4c8d-8de9-f24e1c3a9488;Clothes for Women ; Lingerie ; Brassieres | other - of other textile materials;;
1752d9f8-af07-4106-a78f-3d5a877388dc;Clothes for Women ; Lingerie ; Brassieres | other ; 70% silk;
28490ed9-fdff-4c07-b92c-aad0c8d34cdc;Clothes for Women ; Lingerie ; Lingerie of Leather | other leather;;
333fbb01-8529-43a7-ab11-fefea3ca436a;Clothes for Women ; Lingerie ; Lingerie of Leather | reptile leather;;
8d9fabcf-8d9c-4434-b126-016c39dba620;Clothes for Women ; Lingerie ; Lingerie of Plastic;;
10969a10-7fa1-4575-a4ed-73413b802391;Clothes for Women ; Lingerie ; Lingerie of Rubber;;
e30cbe36-81c7-4f6d-a9d3-af3d2f98c05a;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of knitted cotton;;
7e8aeab8-6930-4027-8aa1-55f38966d900;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of knitted man-made fibres;;
43e5c210-b9b1-48ca-af49-766190a4ac1d;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of knitted other textile materials | ; 70% silk;
2dfcddff-e31b-4d91-bbf7-57464fa3bd83;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of knitted other textile materials | other;;
23d355d2-b9ff-4057-85c0-afc22f2646bf;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of knitted wool / fine animal hair;;
fedaef31-522d-4c6e-ae43-f301dd738271;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of woven cotton | negliges;;
2e6fb0d9-fec7-4fc9-8142-bd20bbbb605d;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of woven cotton | other;;
76a9ae4f-aa7f-4d11-a49a-a60fea162306;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of woven man-made fibres;;
6ebc5858-c8bd-49e7-87f4-219fdf775c7c;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of woven other textile materials;;
a6b89888-b21e-4f3c-8cbf-fc2aa4aee9b0;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of woven silk < 70% silk;;
27d79395-88dd-44fe-bf9f-e5be5927e2a8;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of woven silk ; 70% silk;
ec085e73-6986-4a36-89e2-1d872438fe04;Clothes for Women ; Lingerie ; Negliges & Other Undergarments of woven wool / fine animal hair;;
ba38cd9c-3571-45fd-a122-0402a9797105;Clothes for Women ; Lingerie ; Panties & Thongs of Woven Man Made Fibres;;
6339d37f-b794-4d7c-9726-6512118cb7f6;Clothes for Women ; Lingerie ; Panties of knitted cotton;;
cbd1dc28-7538-4fed-9cb1-f4b061e97363;Clothes for Women ; Lingerie ; Panties of knitted cotton;;
134d9ce4-17f9-49e7-a858-42eddc2b7ad6;Clothes for Women ; Lingerie ; Panties of knitted man-made fibres;;
3cead05f-7c73-4c1e-8f01-10505d830ae9;Clothes for Women ; Lingerie ; Panties of knitted other textile materials | ; 70% silk;
bfbd882e-a497-4936-97cf-5f4db84bdea3;Clothes for Women ; Lingerie ; Panties of knitted other textile materials | other;;
1055dd91-1002-4d0e-8ca7-3fd5826e0cec;Clothes for Women ; Lingerie ; Slips & Petticoats of knitted man-made fibres;;
c19d2e6a-87e9-4dd2-85bf-daf7fde1f5e9;Clothes for Women ; Lingerie ; Slips & Petticoats of knitted other textile materials | ; 70% silk;
50c7758c-40c7-421d-82ee-efdba0311d35;Clothes for Women ; Lingerie ; Slips & Petticoats of knitted other textile materials | other;;
c00ba733-4778-4bae-ab06-aafd2f69ea7a;Clothes for Women ; Lingerie ; Slips & Petticoats of woven cotton;;
e75cbd1c-19b7-4168-84cc-9f8d22a06f1c;Clothes for Women ; Lingerie ; Slips & Petticoats of woven man-made fibres;;
f6b840a4-6441-4941-b3d6-b3ea1c9a3679;Clothes for Women ; Lingerie ; Slips & Petticoats of woven other textile materials | ; 70% silk;
1eafc380-74ae-4ebd-ac37-1404aede67a6;Clothes for Women ; Lingerie ; Slips & Petticoats of woven other textile materials | other;;
bff91910-9cf2-4ddf-8fe0-2fd0036de913;Clothes for Women ; Loungewear & Nightwear;;;
a50bd837-abc1-4c34-9669-3e460f9bd5a8;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of knitted cotton;;
968ac8e4-4141-4ed5-9190-8196fdd1e1c2;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of knitted man-made fibres;;
d6c1b010-b5d5-437c-8db4-38f0142d83b5;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of knitted other textile materials | ; 70% silk;
d9512e81-e232-4f3c-a93e-28aa9f93bea4;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of knitted other textile materials | other;;
70850546-9c0c-4a2e-9a09-f49ab0dd7a65;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of knitted wool / fine animal hair;;
fdf686a6-819e-4190-968b-bbf4cded6288;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of woven cotton | other;;
628230b8-320c-46a3-80fc-68a52d78c063;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of woven cotton | terry fabrics;;
5bcacde3-7399-496e-a3dd-d18319ca4be0;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of woven man-made fibres;;
937c53bb-0c90-4627-8288-4cb505c2c872;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of woven other textile materials;;
997c1e4e-1189-4f16-9f40-fa5bc25fae5f;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of woven silk < 70% silk;;
0592d67e-6460-4335-8736-a345ebb87a38;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of woven silk ; 70% silk;
4b3756ad-7b26-4e08-acce-d12716f92e41;Clothes for Women ; Loungewear & Nightwear ; Bathrobes & Dressing Gowns of woven wool / fine animal hair;;
7a858856-b003-4778-b27b-d34628e6e927;Clothes for Women ; Loungewear & Nightwear ; Nightdresses & Pajamas of knitted cotton;;
6246d324-7b2e-4378-99dd-dc9fdc2a5da0;Clothes for Women ; Loungewear & Nightwear ; Nightdresses & Pajamas of knitted man-made fibres;;
9176e117-0e7d-4df8-ab4a-c6ba9b5e4497;Clothes for Women ; Loungewear & Nightwear ; Nightdresses & Pajamas of knitted other textile materials | ; 70% silk;
d892e060-8a95-467b-bbef-956271977fac;Clothes for Women ; Loungewear & Nightwear ; Nightdresses & Pajamas of knitted other textile materials | other;;
a46ff09e-1832-49cf-920d-7c1dceff7970;Clothes for Women ; Loungewear & Nightwear ; Nightdresses & Pajamas of knitted wool / fine animal hair;;
db88ce95-1132-4aae-bcb2-97724320e453;Clothes for Women ; Loungewear & Nightwear ; Nightdresses & Pajamas of woven cotton;;
e339aca1-aa0b-4958-b52b-e86dfc994756;Clothes for Women ; Loungewear & Nightwear ; Nightdresses & Pajamas of woven man-made fibres;;
75b449fc-6de6-4ae7-949b-1dda65abe5ce;Clothes for Women ; Loungewear & Nightwear ; Nightdresses & Pajamas of woven other textile materials | ; 70% silk;
bde0f9e2-8106-4152-910f-9a3e705dc535;Clothes for Women ; Loungewear & Nightwear ; Nightdresses & Pajamas of woven other textile materials | other;;
b7a8f770-a895-4215-ad9c-f00026fbe8fe;Clothes for Women ; Loungewear & Nightwear ; Nightdresses & Pajamas of woven wool / fine animal hair;;
d085750f-2866-4bd0-af4a-2be3bb2cf0fd;Clothes for Women ; Other Garments;;;
396030f0-aac5-4d32-80bf-d8c4d3ade6f3;Clothes for Women ; Other Garments ; Apron of man-made fibers;;
0382b978-4b8f-4a8f-85dd-9b4c66e8f0d7;Clothes for Women ; Other Garments ; Apron of woven cotton;;
9c68778a-41c5-4c6b-afc0-af4cc031ece0;Clothes for Women ; Other Garments ; Body Stockings;;
e5364acb-94b1-4c7f-9ff9-67aedd12f526;Clothes for Women ; Other Garments ; Bodysuits & Bodyshirts of Knitted Man Made Fibres;;
1d07a889-9187-45ca-9781-a133721213be;Clothes for Women ; Other Garments ; Clothing of plastic coated knitted textiles;;
6409a57a-0e1b-4de1-854b-6a492ab56baf;Clothes for Women ; Other Garments ; Clothing of plastic coated woven man-made fibres;;
7a188297-7792-469e-92b9-d9f1add45ee4;Clothes for Women ; Other Garments ; Dungarees of cotton;;
294fbc7c-9a41-4b1d-b748-28ae6bd7029c;Clothes for Women ; Other Garments ; Ihram of woven cotton;;
562b67bf-12bb-4e77-91fd-a43222f517d0;Clothes for Women ; Other Garments ; Jacket-type Garment of man-made fibres;;
a07e3211-48c3-4fc5-90f8-3b6182f0fa30;Clothes for Women ; Other Garments ; Jumper - woven of cotton;;
38fcb896-9f3a-4f0c-bfa0-a194018f1c1d;Clothes for Women ; Other Garments ; Jumpsuit / Robe of woven cotton;;
114c503a-3e41-4c6d-a433-39a254811718;Clothes for Women ; Other Garments ; Jumpsuit / Robe of woven man made fibers;;
cf125c3d-af20-49b2-a9b2-2d32991118de;Clothes for Women ; Other Garments ; Jumpsuit / Robe of woven other textile materials;;
2da810b3-7d65-4ad6-a68e-63ad69f2d420;Clothes for Women ; Other Garments ; Jumpsuit / Robe of woven silk;;
